,lead_time,arrival_date_year,arrival_date_week_number,arrival_date_day_of_month,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,has_company,has_agent,had_previous_cancellation,has_special_requests,has_booking_changes,needs_parking,log_lead_time,total_nights,country_freq,hotel_Resort Hotel,meal_FB,meal_HB,meal_SC,market_segment_Direct,market_segment_Groups,market_segment_Offline TA/TO,market_segment_Online TA,market_segment_Other,distribution_channel_Direct,distribution_channel_GDS,distribution_channel_TA/TO,distribution_channel_Undefined,customer_type_Other,customer_type_Transient,customer_type_Transient-Party,season_Ete,season_Hiver,season_Printemps
14421,-0.8994927518086184,2015,1.0933929129334152,11,5,2,0,0,0,0,0,5.0,0,-0.13252631888727007,-0.2277925142553871,1,1,0,0,0,1,0,1,-1.024363022381547,1.4096875582525654,0.08782232102597444,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
108826,-0.5058526201107829,2017,-1.0378095679370567,30,3,2,0,0,0,0,0,3.0,0,-0.13252631888727007,-0.16983192775229616,0,1,0,1,0,1,0,0,0.05566368477045675,-0.1664004731636635,0.08782232102597444,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
66796,-0.07472295206077255,2017,-0.743850605058371,26,2,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.5853236273347373,0,0,0,1,0,0,0,0,0.45594785439047325,-0.5604224810177207,0.40728584461478773,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
89684,-0.9182375199847058,2016,-0.37640190146001373,23,1,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.7938149456911794,0,1,0,1,0,1,0,0,-1.1808406709987305,-0.5604224810177207,0.08782232102597444,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
95109,0.5251096295740244,2016,0.43198524645637226,8,5,3,0,0,0,0,0,3.0,1,-0.13252631888727007,0.7635837045294955,0,0,0,1,0,0,1,0,0.7714338781288923,1.4096875582525654,0.08782232102597444,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
67525,0.4126410205175,2017,-0.6703608643386995,4,2,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.14439598691281025,0,0,0,1,0,0,0,0,0.7232056286496117,-0.5604224810177207,0.40728584461478773,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
111857,-0.33714970652599624,2017,-0.5233813828993567,14,1,1,0,0,0,0,0,0.0,4,-0.13252631888727007,0.16834099062185298,0,0,1,0,0,0,1,0,0.24387492427700463,-0.1664004731636635,0.40728584461478773,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
65260,-0.40275639514230216,2017,-1.0378095679370567,30,3,1,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.33620799980073707,0,1,0,1,0,1,0,0,0.17727013023625113,-0.1664004731636635,0.010633054748697083,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
25564,0.17833141831640742,2016,-0.00895319786165646,1,0,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-2.1250635112990106,0,1,0,1,0,1,0,0,0.6088491752659192,-1.3484664967258353,0.40728584461478773,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
42697,-0.32777732243795255,2015,0.725944209335058,9,2,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.8324173374890693,0,0,0,1,0,0,0,0,0.252833883849982,-0.5604224810177207,0.40728584461478773,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
44570,-0.3652668587901273,2015,1.019903172213744,8,3,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.6187137361737162,0,0,0,1,0,0,0,0,0.216197614495973,-0.1664004731636635,0.061449409099965394,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
97255,-0.32777732243795255,2016,0.7994339500547295,11,1,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.7083335051650382,0,1,0,1,0,1,0,0,0.252833883849982,-0.1664004731636635,0.40728584461478773,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
91107,1.4248585020262197,2016,-0.15593267930099936,15,2,1,0,0,0,0,0,0.0,1,-0.13252631888727007,-0.24864164609103132,0,0,0,1,0,0,1,0,1.0626235704874711,-0.5604224810177207,0.061449409099965394,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
102415,-0.8807479836325309,2016,1.534331357251444,22,5,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.2198698441578424,0,2,0,1,0,1,0,0,-0.8994180330027658,1.0156655503985081,0.07105481161456749,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
56794,-0.5902040769031762,2016,0.7994339500547295,14,2,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.5853236273347373,0,0,0,1,0,0,0,0,-0.06522502349999126,-0.5604224810177207,0.40728584461478773,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
41367,-0.5995764609912199,2015,0.43198524645637226,15,2,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.8324173374890693,0,0,0,1,0,0,0,0,-0.08022904946983313,0.22762153469039376,0.07105481161456749,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
90088,-0.9369822881607932,2016,-0.3029121607403423,31,2,1,0,0,0,0,0,0.0,0,-0.13252631888727007,0.39768144081393936,0,0,1,0,0,0,0,0,-1.3903407175006453,-0.5604224810177207,0.019787548629971792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
64350,-0.33714970652599624,2017,-1.258278790096071,6,5,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.5655484499928234,0,2,0,1,0,1,0,0,0.24387492427700463,1.803709566106623,0.027998280255444985,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
54354,2.5120550562392894,2016,0.13802628357768645,14,2,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.8324173374890693,0,0,0,1,0,0,0,0,1.2945572873241329,-0.5604224810177207,0.40728584461478773,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
87009,-0.9557270563368806,2016,-0.8173403457780424,11,1,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.04324619960798769,0,1,0,1,0,1,0,0,-1.7083996248506181,-0.5604224810177207,0.008493860302213647,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
113514,0.00025612064357707166,2017,-0.3029121607403423,5,2,2,0,0,0,0,0,3.0,0,-0.13252631888727007,0.781305466589793,0,0,0,1,0,0,0,0,0.5052914412893846,-0.1664004731636635,0.08782232102597444,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
62671,-0.4683630837586081,2017,-1.7727069751337712,18,3,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.7698699419821367,0,0,0,1,0,0,0,0,0.10267747681627849,-0.1664004731636635,0.40728584461478773,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
39504,0.6000887022783741,2017,0.43198524645637226,16,4,2,0,0,0,0,0,3.0,0,-0.13252631888727007,2.190706778679342,0,1,0,1,0,1,0,0,0.8016282521706836,0.22762153469039376,0.40728584461478773,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
15697,0.4501305568696748,2015,0.28500576501702934,26,3,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.11729211552647283,0,2,0,1,0,1,0,0,0.7397002872395277,0.621643542544451,0.027998280255444985,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
14971,0.5813439341022867,2015,0.13802628357768645,15,2,2,0,0,0,1,0,0.0,0,-0.13252631888727007,0.40810600673176145,0,0,0,0,1,0,0,0,0.7942158200077228,-0.5604224810177207,0.40728584461478773,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
46538,-0.9463546722488368,2016,-1.8461967158534427,6,1,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.5196803599544061,0,0,0,1,0,0,0,0,-1.5292781372603534,-0.954444488871778,0.40728584461478773,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
54441,0.00025612064357707166,2016,0.13802628357768645,16,1,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.15482055283063234,0,0,0,1,0,0,0,0,0.5052914412893846,-0.954444488871778,0.061449409099965394,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
56983,-0.5714593087270888,2016,0.7994339500547295,16,2,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.5853236273347373,0,0,0,1,0,0,0,0,-0.03625994294342994,-0.5604224810177207,0.40728584461478773,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
17718,1.7154024087555746,2015,1.0933929129334152,15,3,3,0,0,0,0,0,0.0,1,-0.13252631888727007,-0.8219927715712472,0,0,1,0,0,0,1,0,1.133532202766793,0.22762153469039376,0.10131812128393612,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
51800,2.052808235925148,2016,-0.37640190146001373,26,2,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.8324173374890693,0,0,0,1,0,0,0,0,1.2068682726159308,-0.5604224810177207,0.40728584461478773,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
101217,-0.8432584472803561,2016,1.387351875812101,7,1,1,0,0,0,0,0,0.0,0,-0.13252631888727007,0.7346034112779498,0,1,0,1,0,1,0,0,-0.706304115031574,-0.5604224810177207,0.03138533812904376,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
90131,-0.3090325542618651,2016,-0.3029121607403423,30,3,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.3737049392029484,0,1,0,1,0,1,0,0,0.2703741127074569,0.22762153469039376,0.061449409099965394,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
15192,1.3967413497620886,2015,0.725944209335058,12,5,2,0,0,0,1,0,0.0,0,-0.13252631888727007,-0.8960071895877841,0,0,0,1,1,0,0,0,1.0553126808405746,1.4096875582525654,0.40728584461478773,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
44150,-0.6651831496075258,2015,0.9464134314940724,1,2,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.4706849001406423,0,1,0,0,0,1,0,0,-0.19679387266894618,-0.5604224810177207,0.40728584461478773,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
90376,0.8156535363033792,2016,-0.3029121607403423,3,2,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.6270218910060257,0,0,0,1,0,0,0,0,0.8810746453273898,-0.1664004731636635,0.40728584461478773,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
69097,1.1811765157370837,2017,-0.44989164217968514,25,3,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.4831628813400805,0,1,0,1,0,1,0,0,0.9962141257872639,-0.1664004731636635,0.10131812128393612,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
26311,0.4313857886935874,2016,0.21151602429735789,18,7,3,0,0,0,0,0,3.0,0,-0.13252631888727007,0.8551113932879734,0,2,0,1,0,1,0,0,0.7315075776164512,2.5917535818147375,0.10131812128393612,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
30905,-0.974471824512968,2016,1.7548005794104584,11,0,2,0,0,1,0,1,0.0,1,-0.13252631888727007,-2.1250635112990106,0,0,0,0,0,0,1,0,-2.3924362273196893,-1.3484664967258353,0.40728584461478773,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4313,-0.9088651358966621,2016,-1.258278790096071,3,3,1,0,0,0,0,0,0.0,0,-0.13252631888727007,-1.2285508423663094,0,1,0,1,0,1,0,0,-1.0976990922306853,-0.1664004731636635,0.40728584461478773,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
61803,1.4342308861142634,2016,1.9017800608498012,26,4,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.7250443085355015,0,1,0,1,0,1,0,0,1.0650415810915268,0.621643542544451,0.07105481161456749,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
55043,0.7687916158631607,2016,0.3584955057367008,3,5,2,0,0,0,0,0,3.0,0,-0.13252631888727007,0.2142090806602703,0,0,0,1,0,0,0,0,0.8646452766183091,1.4096875582525654,0.40728584461478773,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
15970,-0.40275639514230216,2015,0.3584955057367008,8,1,2,0,0,0,0,0,4.0,0,-0.13252631888727007,1.6903276146238806,0,0,0,1,0,0,0,0,0.17727013023625113,-0.954444488871778,0.07105481161456749,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
56159,0.47824770913380593,2016,0.6524544686153866,30,11,1,0,0,0,0,0,0.0,0,-0.13252631888727007,0.3230415488423331,0,0,0,1,0,0,0,0,0.7517907049539042,4.561863621085023,0.40728584461478773,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
59974,1.8841053223403612,2016,1.3138621350924296,4,2,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.26949077792667553,0,0,0,1,0,0,0,0,1.1712793322691957,-0.1664004731636635,0.40728584461478773,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
65899,-0.5339697723749139,2017,-0.8908300864977139,9,3,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.5019270999921605,0,0,0,1,0,0,0,0,0.01791655526805398,0.621643542544451,0.061449409099965394,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
27086,0.4688753250457622,2016,0.5054749871760437,16,4,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.3080301739206693,0,0,0,1,0,0,0,0,0.7477865950256273,0.22762153469039376,0.010758889716137286,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
42445,-0.8432584472803561,2015,0.6524544686153866,5,5,2,0,1,0,0,0,0.0,1,-0.13252631888727007,0.23380726458577583,0,3,0,1,0,1,1,0,-0.706304115031574,1.4096875582525654,0.40728584461478773,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
16998,1.2655279725294768,2015,0.7994339500547295,19,1,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.4571329644474735,0,0,0,1,0,0,0,0,1.0200120650870979,-0.5604224810177207,0.08782232102597444,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
25342,0.5251096295740244,2016,-0.15593267930099936,16,5,2,1,1,0,0,0,6.0,0,-0.13252631888727007,0.8355132093624679,1,1,0,1,0,1,0,1,0.7714338781288923,1.4096875582525654,0.10131812128393612,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
109359,0.00025612064357707166,2017,-0.9643198272173853,7,2,2,1,0,0,0,0,0.0,0,-0.13252631888727007,0.8772114730337562,1,3,0,1,0,1,0,1,0.5052914412893846,-0.1664004731636635,0.061449409099965394,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
41939,-0.8994927518086184,2015,0.5789647278957152,27,1,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.24864164609103132,0,1,0,1,0,1,0,0,-1.024363022381547,-0.954444488871778,0.017784675398215242,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
82658,-0.5620869246390451,2016,-1.9196864565731142,2,1,2,0,0,0,0,0,0.0,2,-0.13252631888727007,-0.0818485914058776,0,0,0,1,0,0,1,0,-0.02226751256250299,-0.1664004731636635,0.40728584461478773,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
21297,-0.974471824512968,2016,-1.3317685308157425,24,1,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-1.3544795986536002,1,1,0,1,0,1,0,1,-2.3924362273196893,-0.954444488871778,0.40728584461478773,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
48539,0.5344820136620682,2016,-1.0378095679370567,25,2,2,0,0,0,0,0,0.0,0,5.608863914073274,0.5853236273347373,0,0,0,1,0,0,0,0,0.7752892275862627,-0.1664004731636635,0.40728584461478773,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
32964,-0.9557270563368806,2017,-1.5522377529747569,11,0,1,0,0,0,0,0,0.0,0,-0.13252631888727007,-2.1250635112990106,0,0,0,1,0,0,0,0,-1.7083996248506181,-1.3484664967258353,0.007717878002999066,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
57179,0.1502142660522763,2016,0.8729236907744009,20,5,2,0,0,0,0,0,3.0,0,-0.13252631888727007,0.8584472543816764,0,0,0,1,0,0,0,0,0.5936001613141577,1.0156655503985081,0.10131812128393612,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
76261,0.40326863642945626,2015,0.21151602429735789,21,2,2,0,0,0,1,0,0.0,0,-0.13252631888727007,-0.5613786236256946,0,0,0,1,1,0,0,0,0.7190127714043786,-0.5604224810177207,0.40728584461478773,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
20068,-0.9650994404249243,2016,-1.7727069751337712,15,1,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-1.5204386880653284,0,0,0,1,0,0,0,0,-1.9608571822900212,-0.954444488871778,0.40728584461478773,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
5265,-0.7776517586640502,2016,-0.743850605058371,23,3,2,0,0,0,0,0,3.0,0,-0.13252631888727007,-0.47798209628311766,0,0,0,1,0,0,0,0,-0.4678389879730977,0.621643542544451,0.40728584461478773,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
16574,-0.7307898382238317,2015,0.5789647278957152,29,3,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.3345400692538856,0,0,0,1,0,0,0,0,-0.340326419912476,0.621643542544451,0.10131812128393612,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
76108,1.4623480383783947,2015,0.7994339500547295,18,2,1,0,0,0,1,0,0.0,1,-0.13252631888727007,-0.4571329644474735,0,0,0,1,1,0,1,0,1.0722397762678868,-0.5604224810177207,0.40728584461478773,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
103033,0.16895903422836372,2016,1.681310838690787,8,3,2,0,0,0,0,0,0.0,1,-0.13252631888727007,-0.707322546475204,0,0,0,1,0,0,1,0,0.6038075529992376,-0.1664004731636635,0.40728584461478773,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
7355,0.009628504731620774,2016,0.3584955057367008,5,2,2,0,0,0,0,0,0.0,1,-0.13252631888727007,1.815422405637746,0,0,0,1,0,0,1,0,0.511193257496266,-0.1664004731636635,0.061449409099965394,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
17644,-0.42150116331838955,2015,1.1668826536530867,18,0,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.9575121285029347,0,1,0,1,0,1,0,0,0.15685397502776185,-0.954444488871778,0.10131812128393612,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
82908,-0.2059363292933844,2016,-1.6257274936944284,30,6,2,0,0,0,1,0,1.0,0,-0.13252631888727007,-0.5092557940365839,0,0,0,1,1,0,0,0,0.3588972024874945,1.803709566106623,0.40728584461478773,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
34485,-0.07472295206077255,2017,-1.1112993086567282,19,5,2,0,0,0,0,0,0.0,1,-0.13252631888727007,-1.4161930288871074,0,1,0,1,0,1,1,0,0.45594785439047325,1.4096875582525654,0.061449409099965394,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
29695,-0.8994927518086184,2017,-0.15593267930099936,22,1,1,0,0,1,1,2,0.0,0,-0.13252631888727007,-0.5613786236256946,0,1,1,0,1,1,0,0,-1.024363022381547,-0.954444488871778,0.40728584461478773,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
80683,-0.6745555336955695,2015,1.4608416165317726,20,2,1,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.6030768872969829,0,0,0,1,0,0,0,0,-0.2153814305336948,-0.5604224810177207,0.40728584461478773,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
55671,0.8250259203914229,2016,0.5054749871760437,18,5,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.05161735024419343,0,1,0,1,0,1,0,0,0.8843091302532514,1.4096875582525654,0.08782232102597444,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
12518,-0.4777354678466518,2017,-0.00895319786165646,2,8,2,0,0,0,0,0,3.0,0,-0.13252631888727007,-0.2069433824197429,0,0,0,1,0,0,0,0,0.09125262511719205,3.379797597522852,0.40728584461478773,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
108002,-0.42150116331838955,2017,-1.1112993086567282,19,0,2,0,1,0,0,0,0.0,0,-0.13252631888727007,-0.5613786236256946,0,1,0,1,0,1,0,0,0.15685397502776185,-0.5604224810177207,0.40728584461478773,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
18965,-0.9650994404249243,2016,-0.8908300864977139,6,2,1,0,0,1,0,3,0.0,0,-0.13252631888727007,-0.9575121285029347,0,1,0,1,0,1,0,0,-1.9608571822900212,-0.5604224810177207,0.40728584461478773,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
33652,-0.8807479836325309,2017,-1.405258271535414,25,1,2,0,0,0,0,0,4.0,0,-0.13252631888727007,-0.48486230978888023,0,1,0,0,0,1,0,0,-0.8994180330027658,-0.1664004731636635,0.40728584461478773,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
84427,-0.2246810974694718,2016,-1.3317685308157425,22,3,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.8741156011603578,0,0,0,1,0,0,0,0,0.34371018255659525,0.22762153469039376,0.40728584461478773,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
71034,-0.33714970652599624,2017,-0.08244293858132791,27,4,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.12354685507716603,0,1,0,1,0,1,0,0,0.24387492427700463,0.22762153469039376,0.40728584461478773,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
88419,-0.14970202476512218,2016,-0.596871123619028,3,3,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.31428491347136245,0,1,0,1,0,1,0,0,0.4023546226834841,-0.1664004731636635,0.40728584461478773,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
54433,0.9000049930957725,2016,0.13802628357768645,15,7,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.22883497084716925,0,1,0,1,0,1,0,0,0.9095973550319391,2.5917535818147375,0.10131812128393612,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
7958,-0.2434258656455592,2016,0.725944209335058,4,5,3,1,0,0,0,0,7.0,0,-0.13252631888727007,3.1289177112833313,0,0,0,1,0,0,0,0,0.3281434480549909,1.803709566106623,0.07105481161456749,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
34289,0.19707618649249484,2017,-1.1847890493763997,17,2,2,0,0,0,0,0,3.0,0,-0.13252631888727007,-0.5613786236256946,0,1,0,1,0,1,0,0,0.6188115789690797,-0.5604224810177207,0.10131812128393612,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
7207,0.7875363840392481,2016,0.28500576501702934,27,5,2,1,0,0,0,0,3.0,2,-0.13252631888727007,1.5756573895278374,0,0,0,1,0,0,1,0,0.8712691364084829,1.4096875582525654,0.40728584461478773,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
58397,1.6404233360512248,2016,1.0933929129334152,12,3,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.16834099062185298,0,0,0,1,0,0,0,0,1.1159919739093176,-0.1664004731636635,0.40728584461478773,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
72522,0.506364861397937,2017,0.21151602429735789,29,10,2,0,0,0,0,0,0.0,0,-0.13252631888727007,1.3087885020315912,0,0,0,1,0,0,0,0,0.7636508149356692,4.167841613230967,0.08782232102597444,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
4748,0.6094610863664177,2016,-0.9643198272173853,31,3,2,0,0,0,0,0,0.0,1,-0.13252631888727007,-0.7490208101464925,0,0,1,0,0,0,1,0,0.8053016371500981,-0.1664004731636635,0.40728584461478773,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
370,-0.027861031620554037,2015,0.13802628357768645,13,4,2,0,0,0,0,0,0.0,0,-0.13252631888727007,0.10996342148204923,0,0,0,1,0,0,0,0,0.4872427298001245,0.621643542544451,0.40728584461478773,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
23297,-0.16844679294120957,2016,-0.8173403457780424,11,7,2,0,0,0,0,0,3.0,0,-0.13252631888727007,-0.9950405658070941,0,0,0,1,0,0,0,0,0.38820317379881564,2.5917535818147375,0.10131812128393612,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
82046,-0.8526308313683999,2015,1.7548005794104584,17,2,1,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.47798209628311766,0,1,0,1,0,1,0,0,-0.7492616259690625,-0.5604224810177207,0.018392877740842885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
67647,-0.2153087133814281,2017,-0.6703608643386995,5,2,2,0,0,0,0,0,4.0,0,-0.13252631888727007,1.2524958460753521,0,0,0,1,0,0,0,0,0.3513499955598349,-0.1664004731636635,0.08782232102597444,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
77212,-0.8994927518086184,2015,0.8729236907744009,22,2,2,0,0,0,1,0,3.0,1,-0.13252631888727007,0.7104184183486025,0,1,0,1,1,1,1,0,-1.024363022381547,-0.5604224810177207,0.40728584461478773,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
44523,-0.06535056797272885,2015,1.019903172213744,7,2,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.8324173374890693,0,0,0,1,0,0,0,0,0.4623339303518966,-0.5604224810177207,0.40728584461478773,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
71728,3.243101015106698,2017,0.064536542858015,11,1,2,0,0,0,0,0,0.0,0,-0.13252631888727007,-0.24864164609103132,0,0,0,1,0,0,0,0,1.4127891448470904,-0.954444488871778,0.40728584461478773,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
19631,-0.974471824512968,2015,1.9017800608498012,28,0,2,1,1,0,0,0,0.0,0,-0.13252631888727007,-0.707322546475204,0,0,0,0,0,0,0,0,-2.3924362273196893,-0.954444488871778,0.40728584461478773,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
111925,-0.9182375199847058,2017,0.13802628357768645,17,0,1,0,0,1,1,1,0.0,0,-0.13252631888727007,-0.7698699419821367,0,0,1,0,1,0,0,0,-1.1808406709987305,-0.954444488871778,0.40728584461478773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
